id;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement,,
3991;1090000;4;3,3;3990;9786;2;0;0;3;3990;0,
3992;333000;2;1,5;800;5192;1;0;0;5;800;0,
3993;313000;3;1;960;9563;1;0;0;5;960;0,,
3994;513000;4;2,5;2286;8269;2;0;0;3;2286;0,
3995;486000;3;1,8;2220;11646;1;0;0;3;1270;950,
3996;511000;3;1,8;1940;7500;1,5;0;0;4;1940;0
3997;457000;3;1,5;1640;7222;2;0;0;4;1640;0,
3998;303000;3;1;1120;10576;1;0;0;4;1120;0,,
3999;700000;4;2;2600;4800;1;0;2;3;1400;1200,,
4000;573000;3;2;1490;4800;2;0;0;5;1490;0,,
4001;398000;5;1,8;1650;3000;1,5;0;0;3;1650;0
4002;536000;4;2,5;2400;6137;2;0;0;3;2400;0,
4003;419000;2;1;1500;6685;1;0;0;3;1190;310,,
4004;466000;3;2,5;1990;12793;2;0;0;3;1990;0,
4005;355000;2;1,5;1130;746;2;0;0;3;1030;100,
4006;628000;3;3,3;2030;11070;2;0;0;4;2030;0,
4007;423000;4;1,8;1590;7920;2;0;0;4;1590;0,
4008;417000;3;1,8;1480;8394;1;0;0;4;1480;0,
4009;585000;4;2,5;2690;18653;2;0;0;3;2690;0,
4010;997000;3;2,5;3870;46609;2;0;3;3;3870;0,
4011;360000;3;1;1390;6000;1;0;0;3;1390;0,,
4012;477000;3;2,8;1830;1850;2;0;0;3;1690;140,
4013;492000;2;2;1580;5750;1;0;0;5;790;790,,
4014;821000;3;2,3;2590;15229;2;0;3;3;2590;0,
4015;554000;5;2,5;2510;8050;1;0;0;4;1490;1020,
4016;343000;3;1,5;1180;7300;1;0;0;4;1180;0,
4017;352000;3;2,3;1450;19206;2;0;0;3;1450;0,
4018;959000;3;2,5;3110;6765;2;0;1;4;2550;560,
4019;828000;5;2,5;2860;68519;2;0;0;5;2860;0,
4020;729000;3;2,8;2760;8476;1;0;0;4;1690;1070,
4021;548000;5;2;2800;17788;1;0;0;4;1400;1400,,
4022;383000;3;2,5;1450;3748;2;0;0;3;1450;0,
4023;687000;4;2;2530;5650;1,5;0;0;4;1910;620,
4024;693000;3;2;1640;2808;1;0;3;4;820;820,,
4025;562000;3;1,8;2220;17568;1;0;0;4;2220;0,
4026;483000;3;2,5;2040;10086;2;0;0;3;2040;0,
4027;332000;3;1;1230;6000;1;0;0;4;1230;0,,
4028;342000;2;1;1060;7700;1;0;0;3;820;240,,
4029;454000;3;2,5;1920;9625;2;0;0;3;1920;0,
4030;394000;3;2,5;1520;4170;2;0;0;3;1520;0,
4031;1318000;4;3,3;3770;4103;2;0;0;5;2710;1060,
4032;771000;3;2,5;3540;38322;2;0;0;3;3540;0,
4033;1408000;4;3;5430;108900;2;0;0;4;5430;0,,
4034;561000;3;2;2250;7904;1,5;0;0;3;2250;0,
4035;482000;4;2,5;2090;5195;2;0;0;3;2090;0,
4036;431000;3;2,5;1720;3012;2;0;0;3;1720;0,
4037;463000;3;2,5;1910;2091;2;0;0;3;1910;0,
4038;462000;3;2,5;1601;2491;3;0;0;3;1536;65,
4039;353000;2;2,3;1060;1209;2;0;0;3;940;120,
4040;523000;4;2,8;2330;3920;2;0;0;3;2330;0,
4041;569000;3;2,5;2370;4200;2;0;0;3;2370;0,
4042;434000;3;2,5;1420;1237;3;0;0;3;1420;0,
4043;529000;4;2,3;2360;4000;2;0;0;3;2360;0,
4044;377000;2;1,5;1260;1575;2;0;0;3;1260;0,
4045;707000;3;2,5;3030;9053;2;0;0;3;3030;0,
4046;336000;3;1,8;1140;1201;2;0;0;3;1140;0,
4047;615000;5;2,5;2820;9375;1;0;0;4;1550;1270,
4048;438000;2;2;1270;1372;3;0;0;3;1270;0,,
4049;873000;3;2,5;3180;12600;2;0;0;4;3180;0,
4050;918000;3;2,3;2790;13791;1;0;3;3;2790;0,
4051;565000;4;2,3;2570;9503;2;0;0;3;2570;0,
4052;368000;2;1;1080;2674;1;0;0;4;720;360,,
4053;747000;4;4;3010;7221;2;0;0;3;3010;0,,
4054;527000;3;2,3;2120;14915;1;0;0;3;1720;400,
4055;448000;3;2,3;1900;46609;1,5;0;0;4;1440;460
4056;721000;3;2,5;2860;43821;2;0;0;4;2860;0,
4057;286000;3;1;910;10575;1;0;0;4;910;0,,
4058;597000;4;2,5;2850;37522;2;0;0;3;2850;0,
4059;773000;2;2,5;2560;2500;2;0;0;5;1690;870,
4060;367000;3;1,8;1570;16817;2;0;0;3;1570;0,
4061;811000;4;3,5;3110;108464;2;0;2;4;3110;0,
4062;1200000;4;3,8;4740;126759;2;0;0;4;4740;0,
4063;319000;3;1;1340;13750;1;0;0;4;1340;0,,
4064;577000;4;2,3;2600;6390;1;0;0;3;1390;1210,
4065;324000;3;1,8;1070;8030;1;0;0;3;1070;0,
4066;431000;3;2,3;1820;9670;2;0;0;3;1820;0,
4067;365000;2;1;1060;3040;1;0;0;3;860;200,,
4068;537000;3;2,3;2220;4060;1;0;0;3;1330;890,
4069;338000;3;1;1350;8700;1,5;0;0;3;1350;0,
4070;649000;5;2,8;2510;9180;1;0;1;4;1600;910,
4071;482000;5;2,5;2340;13713;1;0;0;2;1670;670,
4072;304000;3;1;1060;7920;1;0;0;4;1060;0,,
4073;498000;4;2,5;2200;8065;2;0;0;3;2200;0,
4074;345000;3;1;1400;8100;1,5;0;0;3;1400;0,
4075;416000;3;1,5;1520;7123;1;0;0;4;1520;0,
4076;457000;5;3;1810;3000;2;0;0;3;1810;0,,
4077;615000;2;2;2360;11340;1,5;0;0;3;2360;0,
4078;365000;2;1,8;1210;1032;2;0;0;3;1210;0,
4079;703000;3;2,5;3420;25150;1;0;0;4;1750;1670,
4080;441000;3;2,5;1810;4592;2;0;0;3;1810;0,
4081;706000;3;2,3;2760;10160;1;0;0;3;2760;0,
4082;458000;4;2,3;1950;9800;1;0;0;3;1330;620,
4083;827000;3;2,5;3830;48743;2;0;0;3;3830;0,
4084;475000;4;2,3;2060;7283;1;0;0;3;1220;840,
4085;401000;3;1;1650;6400;1;0;0;4;980;670,,
4086;461000;4;1,8;2100;11942;1;0;0;3;1030;1070,
4087;646000;4;3;3720;57499;1;0;0;3;1880;1840,,
4088;670000;4;2,5;1920;8562;2;0;2;4;1920;0,
4089;437000;3;2;1860;217800;2;0;2;3;1860;0,,
4090;598000;2;2,5;2290;3507;2;0;0;3;2290;0,
4091;353000;3;1,8;1200;9085;1;0;0;4;1200;0,
4092;1228000;4;3,5;5270;53428;2;0;0;3;3440;1830,
4093;476000;3;2,5;1600;2788;2;0;0;4;1600;0,
4094;572000;4;2,5;2560;4020;2;0;0;3;2560;0,
4095;316000;2;1;880;4000;1;0;0;3;880;0,,
4096;333000;2;1;1020;7920;1;0;0;3;1020;0,,
4097;302000;3;2;960;9380;1;0;0;3;960;0,,
4098;458000;4;2,3;1900;7200;1;0;0;3;1370;530,
4099;423000;3;2;1320;6000;1,5;0;0;4;1320;0,
4100;533000;4;2,8;2230;9640;1;0;0;3;1320;910,
4101;324000;3;1;1150;7314;1;0;0;3;1150;0,,
4102;1096000;4;3,5;3440;6000;2;0;0;4;3440;0,
4103;318000;3;1;1070;8179;1;0;0;3;1070;0,,
4104;554000;4;2,8;2250;3433;1,5;0;0;3;1500;750
4105;504000;4;2,5;1910;10300;1;0;0;3;1910;0,
4106;313000;3;1,8;1180;16552;1;0;0;4;1180;0,
4107;358000;3;1;1400;7360;1;0;0;4;1400;0,,
4108;888000;4;3;3580;9316;2,5;0;0;3;2370;1210,
4109;1067000;3;2,8;3176;13391;2;0;3;4;2726;450,
4110;523000;2;2;1170;1890;1,5;0;1;4;1170;0,
4111;425000;2;2;1570;4665;1;0;0;3;1570;0,,
4112;353000;3;1,5;1460;15000;1;0;0;3;1460;0,
4113;333000;3;1,8;1140;10400;1;0;0;4;1140;0,
4114;399000;1;2;1150;9812;1;0;0;4;1150;0,,
4115;813000;4;2,5;3180;31931;1;0;0;4;2390;790,
4116;586000;4;2,5;2630;6185;2;0;0;3;2630;0,
4117;503000;3;2,3;1940;5980;1;0;0;3;1520;420,
4118;299000;1;1;850;8050;1;0;0;2;850;0,,
4119;459000;3;2;1550;6039;1;0;0;5;830;720,,
4120;533000;3;2,3;2090;15000;1;0;0;3;2090;0,
4121;1029000;4;3,5;3960;6654;2;0;0;3;2850;1110,
4122;353000;3;1;1320;5000;1,5;0;0;3;1320;0,
4123;703000;4;2,5;3220;35400;2;0;0;3;3220;0,
4124;296000;2;1;800;7260;1;0;0;3;800;0,,
4125;408000;3;1,8;1660;9673;1;0;0;3;1130;530,
4126;504000;4;2,5;2250;11370;2;0;0;3;2250;0,
4127;545000;3;2,3;2120;13090;1;0;0;3;2120;0,
4128;833000;4;2,8;2310;4020;3;0;0;5;2310;0,
4129;493000;4;1,8;1920;7700;2;0;0;4;1920;0,
4130;382000;3;1,8;1550;9720;1;0;0;3;1050;500,
4131;502000;2;2,5;1785;779;2;0;0;3;1595;190,
4132;561000;3;1,5;1830;9848;1;0;0;5;1830;0,
4133;949000;5;2,8;3500;5040;2;0;2;3;2950;550,
4134;539000;3;2;2560;14680;1;0;0;3;1330;1230,,
4135;378000;4;1,8;1360;4840;1,5;0;0;4;1360;0
4136;2037000;4;5,3;6500;14986;2;0;0;3;5180;1320,
4137;772000;4;3,5;3150;5500;2;0;0;3;3150;0,
4138;319000;2;1;810;4080;1;0;0;4;810;0,,
4139;1538000;5;4;7320;217800;2;0;0;3;7320;0,,
4140;684000;4;1,8;2790;17476;1;0;2;3;1450;1340,
4141;465000;2;1,5;1920;3408;1;0;0;4;960;960,
4142;554000;4;2,8;2530;14178;2;0;0;3;2530;0,
4143;1879000;3;2,5;3490;8343;2;1;4;4;2150;1340,
4144;1426000;6;2,8;4710;11000;2;0;3;3;3690;1020,
4145;471000;3;1,8;2050;16313;1;0;0;2;2050;0,
4146;803000;4;2,3;2410;8400;2;0;0;5;2410;0,
4147;314000;3;1;1180;8240;1;0;0;4;1180;0,,
4148;279000;2;1;630;4200;1;0;0;3;630;0,,
4149;776000;3;2,5;3480;7800;1;0;0;4;1750;1730,
4150;390000;3;1,5;1010;7683;1,5;0;0;5;1010;0
4151;461000;3;2,3;1910;3481;2;0;0;3;1910;0,
4152;636000;3;3,5;2490;3582;2;0;0;3;1720;770,
4153;494000;4;2,5;2150;3143;2;0;0;3;2150;0,
4154;698000;4;2,8;3000;5470;2;0;0;3;3000;0,
4155;676000;3;2,8;2830;3496;2;0;0;3;2830;0,
4156;599000;4;2,5;2680;5539;2;0;0;3;2680;0,
4157;339000;2;1,5;1090;2686;2;0;0;3;1090;0,
4158;475000;4;2,5;1984;32400;1;0;0;3;1564;420,
4159;728000;4;2,8;3090;5859;2;0;0;3;3090;0,
4160;582000;4;2,5;2610;5140;2;0;0;3;2610;0,
4161;855000;4;3,5;3370;3634;2;0;0;3;2750;620,
4162;511000;4;2,5;2250;3916;2;0;0;3;2250;0,
4163;439000;3;3,3;1450;1387;2;0;0;3;1180;270,
4164;736000;4;2,5;3130;10849;2;0;0;3;3130;0,
4165;756000;2;2,8;2700;8572;1;0;0;3;2700;0,
4166;497000;5;2,8;1970;5400;1;0;0;3;1320;650,
4167;875000;3;2;1970;4166;2;0;3;5;1270;700,,
4168;457000;3;1,5;1950;15954;1;0;0;4;1950;0,
4169;430000;3;1,5;1940;9887;1;0;0;4;1140;800,
4170;1005000;4;3,5;3550;11000;1;0;2;3;2260;1290,
4171;593000;3;2,5;2500;7394;2;0;0;3;2500;0,
4172;680000;4;2,8;2910;18700;1;0;0;3;2210;700,
4173;899000;4;2,5;3350;35298;2;0;0;4;3350;0,
4174;410000;3;1,8;2140;40098;1;0;0;5;1490;650,
4175;1143000;5;4,5;4030;13474;2;0;0;3;4030;0,
4176;522000;4;2,5;1980;6660;2;0;0;4;1980;0,
4177;350000;3;1,5;1460;9908;1;0;0;3;1460;0,
4178;433000;4;1,8;1880;8800;1;0;0;3;1130;750,
4179;537000;3;1,8;2320;10900;2;0;0;3;2320;0,
4180;787000;3;3,3;2220;8227;1,5;0;0;5;1770;450
4181;452000;3;1;1410;7200;2;0;0;4;1410;0,,
4182;346000;3;1;1240;3500;1;0;0;4;1240;0,,
4183;462000;4;2;2030;8426;2;0;0;3;2030;0,,
4184;1106000;6;3,8;4000;6015;2;0;2;3;3080;920,
4185;168000;3;0,8;490;38500;1,5;0;0;4;490;0
4186;408000;3;2,5;1590;3411;2;0;0;3;1590;0,
4187;622000;3;2,5;2630;5827;2;0;0;3;2630;0,
4188;398000;2;1,8;1350;4614;1;0;0;3;1350;0,
4189;325000;3;1;990;4440;1;0;0;3;990;0,,
4190;959000;4;2,8;3710;7984;2;0;0;3;3710;0,
4191;298000;3;1;990;8062;1;0;0;4;990;0,,
4192;560000;4;2,5;2510;4543;2;0;0;3;2510;0,
4193;308000;2;1;800;6500;1;0;0;4;800;0,,
4194;351000;4;1;1600;10183;1;0;0;4;1600;0,,
4195;984000;5;3,3;3320;11340;2;0;0;4;2480;840,
4196;397000;5;1,5;1730;9230;1;0;0;3;1010;720,
4197;778000;4;1,8;2000;3988;1;0;4;4;1000;1000,
4198;663000;4;2,8;2910;6308;1;0;0;3;1640;1270,
4199;433000;4;1,8;1710;10440;1;0;0;4;1710;0,
4200;319000;3;1;1200;7800;1;0;0;4;1200;0,,
4201;689000;3;2,5;2600;5100;2;0;1;3;2600;0,
4202;440000;2;1,8;1460;7926;1;0;0;4;1460;0,
4203;1211000;4;3,8;4260;9800;2;0;0;3;4260;0,
4204;615000;4;2,8;2100;4480;1,5;0;0;4;1780;320
4205;1276000;6;4,5;4230;6420;2;0;3;4;2360;1870,
4206;390000;3;1,8;1660;6250;1;0;0;3;830;830,
4207;366000;3;1;1450;7200;1;0;0;3;1010;440,,
4208;593000;4;1,5;1860;5040;1,5;0;0;5;1860;0
4209;603000;4;2,5;2720;10006;2;0;0;3;2720;0,
4210;909000;4;2,5;2920;5500;1;0;3;3;2030;890,
4211;447000;3;1,5;1800;12196;1;0;0;4;1800;0,
4212;382000;2;1;1320;8830;1;0;0;3;1020;300,,
4213;408000;3;1,8;1770;29004;1;0;0;3;1770;0,
4214;581000;5;2,8;2550;7725;1;0;0;5;1390;1160,
4215;466000;4;1,8;2150;9000;1;0;0;4;1110;1040,
4216;706000;4;2,5;3020;7465;2;0;0;3;3020;0,
4217;245000;3;1;960;27442;1;0;0;4;960;0,,
4218;655000;3;2;2783;11177;2;0;0;3;2783;0,,
4219;552000;3;2;2250;14274;1;0;0;4;1500;750,,
4220;460000;3;1,8;1710;8767;1;0;0;4;1710;0,
4221;755000;3;2,5;2650;9380;1;0;0;5;1680;970,
4222;505000;3;3,3;1830;1804;3;0;0;3;1830;0,
4223;386000;3;2,5;1460;3044;2;0;0;3;1460;0,
4224;491000;3;2;1760;6875;1;0;0;4;1760;0,,
4225;469000;3;2,5;1960;6058;2;0;0;3;1960;0,
4226;466000;4;2,3;2010;7688;1;0;0;3;1170;840,
4227;939000;4;2,5;3670;9958;2;0;0;3;3670;0,
4228;616000;2;2,3;2290;9772;1;0;0;3;2290;0,
4229;512000;3;2;1780;5720;1;0;0;5;980;800,,
4230;664000;4;2,5;3080;35430;2;0;0;3;3080;0,
4231;804000;4;2,5;3360;15091;2;0;0;3;3360;0,
4232;380000;3;1;1370;6780;2;0;0;3;1370;0,,
4233;456000;4;2,5;1660;8063;1;0;0;4;1660;0,
4234;1267000;4;3,5;4440;10660;2;0;0;3;4440;0,
4235;435000;5;2,5;2850;209523;1;0;0;4;1930;920,
4236;464000;3;2,5;1530;2913;2;0;0;4;1530;0,
4237;521000;4;2,5;2100;8400;1;0;0;4;1240;860,
4238;312000;1;1;730;1942;1;0;0;3;730;0,,
4239;521000;3;2,3;1920;8223;2;0;0;4;1920;0,
4240;399000;3;1;1600;7324;1;0;0;4;1600;0,,
4241;550000;4;2,3;2380;17199;2;0;0;3;1530;850,
4242;630000;3;2,5;2760;17377;2;0;0;3;2760;0,
4243;444000;4;1,5;1840;11367;1,5;0;0;4;1840;0
4244;590000;7;2,5;2580;5750;1;0;0;4;1880;700,
4245;473000;4;1,8;2100;4750;1;0;0;3;1340;760,
4246;440000;4;1,8;1820;5015;1;0;0;4;1190;630,
4247;1977000;5;5,3;4830;18707;2;0;1;5;3930;900,
4248;387000;3;1,5;1550;4980;1;0;0;3;1080;470,
4249;399000;4;1;1440;3600;1,5;0;0;4;1440;0,
4250;334000;2;1;930;6380;1;0;0;4;930;0,,
4251;891000;4;2,5;3560;12047;2;0;0;3;3560;0,
4252;292000;2;1;840;11600;1;0;0;3;840;0,,
4253;938000;4;3,3;4280;47179;2;0;0;3;3050;1230,
4254;397000;3;1,5;1500;10018;1;0;0;4;1500;0,
4255;792000;4;3,5;3650;38546;2;0;0;3;2550;1100,
4256;301000;2;1;780;3910;1;0;0;3;780;0,,
4257;415000;4;1;1600;5500;1,5;0;0;4;1600;0,
4258;299000;4;1,8;1120;8250;1;0;0;4;1120;0,
4259;336000;2;1;1010;9219;1;0;0;4;1010;0,,
4260;475000;4;2,8;1970;37026;1;0;0;4;1970;0,
4261;717000;4;2,5;2230;4372;2;0;0;5;1540;690,
4262;1422000;5;3;4290;20445;2;0;0;4;4290;0,,
4263;595000;3;1,8;3160;76230;1;0;0;4;2160;1000,
4264;436000;3;1,8;1850;5100;1;0;0;3;1020;830,
4265;530000;3;2,3;1980;8755;1;0;0;4;1300;680,
4266;812000;4;3,5;3360;9767;2;0;0;3;2450;910,
4267;549000;3;2;2660;192099;1;0;0;4;2660;0,,
4268;321000;3;1;1200;7280;1;0;0;4;1200;0,,
4269;611000;2;2,5;2150;5760;1;0;0;3;2150;0,
4270;669000;3;2,8;2820;5348;2;0;0;3;2820;0,
4271;875000;4;2,8;3510;9400;2;0;0;3;3510;0,
4272;442000;3;2,5;1790;3078;2;0;0;3;1790;0,
4273;776000;4;2,8;2700;6000;2;0;0;4;2100;600,
4274;1764000;5;4,8;5780;17004;2;0;0;3;4260;1520,
4275;955000;4;3,3;3730;4560;2;0;0;3;2760;970,
4276;566000;4;2,5;2540;5001;2;0;0;3;2540;0,
4277;801000;4;2,3;3300;8365;3;0;0;3;3300;0,
4278;1637000;5;3,5;5430;10327;2;0;2;3;4010;1420,
4279;568000;4;2,5;2550;5200;2;0;0;3;2550;0,
4280;422000;3;2,3;1390;1484;3;0;0;3;1390;0,
4281;407000;3;1,5;1270;1413;3;0;0;3;1270;0,
4282;534000;4;2,5;2380;5000;2;0;0;3;2380;0,
4283;785000;4;2,5;3360;22111;2;0;0;3;3360;0,
4284;1416000;5;4,3;6070;171626;2;0;0;3;6070;0,
4285;274000;2;1;1240;57000;1;0;0;3;1240;0,,
4286;892000;2;2;2930;14057;1;0;2;4;1680;1250,,
4287;508000;2;2,5;2410;102366;1;0;0;4;1940;470,
4288;731000;6;2,8;2980;5000;1,5;0;0;3;2480;500
4289;581000;2;1,8;1950;2719;1;0;0;5;1010;940,
4290;580000;4;2,8;2600;36583;1;0;0;5;1580;1020,
4291;311000;4;1;1170;8147;1,5;0;0;3;1170;0,
4292;376000;3;1;1470;6500;1;0;0;4;1470;0,,
4293;430000;4;2;1840;5419;1;0;0;4;920;920,,
4294;421000;4;2;1560;7500;1;0;0;4;1560;0,,
4295;389000;4;1,8;1520;7700;1;0;0;4;1520;0,
4296;576000;3;2,8;2220;4000;2;0;0;3;1700;520,
4297;628000;4;2,5;2800;9538;2;0;0;3;2800;0,
4298;279000;2;1;670;6300;1;0;0;5;670;0,,
4299;418000;3;2,3;1720;7885;2;0;0;3;1720;0,
4300;586000;3;2,5;2110;4038;2;0;0;4;2110;0,
4301;395000;3;1,8;1580;9187;1;0;0;3;1180;400,
4302;916000;6;2,5;2640;3680;2;0;0;5;1760;880,
4303;603000;4;2,5;2700;6515;2;0;0;3;2700;0,
4304;662000;3;2,5;2820;8159;2;0;0;3;2820;0,
4305;927000;4;2,5;3340;8930;2;0;2;3;3340;0,
4306;458000;3;2,5;1530;6000;2;0;0;4;1530;0,
4307;898000;4;3,5;3840;85728;2;0;0;3;3840;0,
4308;535000;3;2;2320;10960;1;0;0;3;1510;810,,
4309;609000;5;2;2310;13430;1,5;0;0;4;2310;0,
4310;501000;3;2,5;1770;1235;3;0;0;3;1600;170,
4311;702000;2;3;3160;66646;2;0;0;3;3160;0,,
4312;398000;3;1,5;1620;6630;1;0;0;3;1280;340,
4313;408000;4;2;1510;4235;1;0;0;3;1510;0,,
4314;307000;3;1,8;960;8106;1;0;0;3;960;0,
4315;454000;4;2,3;1740;8449;1;0;0;4;1170;570,
4316;390000;4;2;1470;8395;1;0;0;4;1470;0,,
4317;549000;4;2,5;2460;4200;2;0;0;3;2460;0,
4318;340000;3;1,8;1170;8182;1;0;0;3;1170;0,
4319;373000;2;1,8;1210;7507;1;0;0;3;1210;0,
4320;445000;3;2,5;1870;7942;2;0;0;3;1870;0,
4321;467000;3;2,5;1950;5689;2;0;0;3;1950;0,
4322;573000;4;2,5;2570;5250;2;0;0;3;2570;0,
4323;416000;3;2;1460;10311;1;0;0;4;1460;0,,
4324;613000;3;2,5;2970;23100;1;0;0;3;1510;1460,
4325;455000;4;2,5;2040;21781;2;0;0;3;2040;0,
4326;1164000;5;3,3;3240;6551;1,5;0;4;4;2500;740
4327;665000;4;2,8;3150;67518;1;0;0;4;2250;900,
4328;463000;3;2,3;1820;8008;1;0;0;3;1240;580,
4329;482000;4;2,5;2130;35752;1;0;0;3;1490;640,
4330;393000;3;1,5;1430;8000;1;0;0;4;1430;0,
4331;565000;3;2,5;2030;6970;2;0;0;4;2030;0,
4332;467000;4;2,8;2000;5827;2;0;0;3;2000;0,
4333;451000;4;2,3;1940;6206;2;0;0;3;1940;0,
4334;329000;2;1,8;880;6780;1;0;0;4;880;0,
4335;292000;3;1;950;9400;1;0;0;4;950;0,,
4336;452000;3;2,3;1670;1596;2;0;0;3;1220;450,
4337;624000;3;2,5;2670;10496;2;0;0;3;2670;0,
4338;634000;3;2,5;2700;1438;2;0;0;3;1280;1420,
4339;283000;1;1;590;833;1;0;0;4;590;0,,
4340;499000;4;2,3;2160;8119;1;0;0;3;1080;1080,
4341;600000;4;2,5;2700;8810;2;0;0;3;2700;0,
4342;810000;6;2,3;3206;5793;2;0;0;3;3206;0,
4343;384000;3;1,8;1560;9788;1;0;0;3;1560;0,
4344;407000;3;1,8;1400;6956;1;0;0;4;1400;0,
4345;1143000;4;3,3;3090;6744;2;0;4;3;3090;0,
4346;701000;4;2;2630;16475;2;0;0;4;2630;0,,
4347;546000;3;2,5;2190;11394;1;0;0;3;1550;640,
4348;437000;4;1;2100;9200;1;0;0;3;1050;1050,,
4349;355000;4;1,5;1120;5427;1;0;0;3;1120;0,
4350;829000;4;2,8;3260;19542;1;0;0;4;2170;1090,
4351;367000;3;2;1180;7793;1;0;0;4;1180;0,,
4352;228000;2;1;780;16344;1;0;0;1;780;0,,
4353;497000;4;2,5;2200;9397;2;0;0;3;2200;0,
4354;420000;3;1;1340;306848;1;0;0;3;1340;0,,
4355;410000;3;1,8;1490;10125;1;0;0;4;1490;0,
4356;629000;4;2,5;2800;5900;1;0;0;3;1660;1140,
4357;618000;4;2,8;2600;5390;1;0;0;4;1300;1300,
4358;804000;6;2,8;3200;9200;1;0;2;4;1600;1600,
4359;897000;5;3,5;3480;36615;2;0;0;4;2490;990,
4360;770000;3;3,5;3020;4082;2;0;0;3;2080;940,
4361;499000;3;2,3;1970;11088;1;0;0;4;1180;790,
4362;359000;5;1,5;1500;7112;1;0;0;5;760;740,
4363;993000;4;4;3680;18804;2;0;0;3;3680;0,,
4364;452000;3;2;1570;7200;1;0;0;4;1570;0,,
4365;583000;3;2,5;2280;2289;2;0;0;3;1880;400,
4366;410000;3;2,5;1600;3573;2;0;0;3;1600;0,
4367;485000;3;3;1680;1570;3;0;0;3;1680;0,,
4368;573000;3;1,8;1890;13860;1;0;0;5;1890;0,
4369;174000;2;1;520;22334;1;0;0;2;520;0,,
4370;420000;3;2,3;1780;191228;2;0;2;3;1780;0,
4371;862000;4;3;2920;33976;1;0;3;5;1460;1460,,
4372;547000;3;2,3;2430;73151;1;0;0;3;2430;0,
4373;722000;3;2,8;3010;1842;2;0;0;3;3010;0,
4374;324000;3;1;1620;30736;1,5;0;0;4;1620;0,
4375;369000;2;2,5;2200;188200;1;0;3;3;2200;0,
4376;640000;3;2,3;2950;78843;1,5;0;0;3;2950;0
4377;671000;4;2,3;2170;10500;1;0;2;4;1270;900,
4378;410000;3;1,5;1770;17208;1;0;0;3;1160;610,
4379;427000;3;1;1830;8209;1;0;0;3;1830;0,,
4380;651000;4;2,5;2380;7066;2;0;0;4;2380;0,
4381;580000;4;2,5;2550;10000;1;0;0;3;1290;1260,
4382;915000;3;2,5;3720;11610;2;0;0;3;3720;0,
4383;1291000;5;4,5;4630;6324;2;0;0;3;3210;1420,
4384;1301000;5;4;4430;9000;2;0;0;3;4430;0,,
4385;445000;3;2,5;1490;1709;3;0;0;3;1490;0,
4386;1457000;4;4,5;5030;11023;2;0;2;3;3250;1780,
4387;430000;4;1,5;2180;22870;1;0;0;4;1280;900,
4388;236000;4;1,5;1590;131551;1;0;3;4;1590;0,
4389;561000;3;2;1510;7066;1;0;2;3;1230;280,,
4390;1183000;4;3,5;4210;10308;2;0;0;3;4210;0,
4391;453000;3;2;1640;9972;1;0;0;4;1640;0,,
4392;494000;4;2,5;1840;1562;2;0;0;3;1400;440,
4393;324000;3;1;1040;5000;1;0;0;3;1040;0,,
4394;342000;3;1;1250;4800;1;0;0;4;1250;0,,
4395;1348000;5;3,3;3690;12353;2;0;0;5;3690;0,
4396;376000;4;1;1530;7200;1,5;0;0;3;1400;130,
4397;487000;4;2,5;2110;3750;2;0;0;3;2110;0,
4398;489000;3;1,8;2150;4333;1;0;0;3;1200;950,
4399;1737000;5;3,8;5340;10655;2,5;0;3;4;3740;1600
4400;518000;4;1,8;2420;7672;1;0;0;3;1480;940,
4401;1396000;4;3,3;5010;34460;2;0;0;3;5010;0,
4402;317000;2;1;910;9612;1;0;0;4;910;0,,
4403;541000;3;1,5;2200;5000;1,5;0;0;3;2200;0
4404;726000;4;2,5;3430;64441;2;0;0;3;3430;0,
4405;486000;4;2,5;1860;6687;1;0;0;4;1220;640,
4406;1191000;4;3,8;3300;4545;1,5;0;4;3;2600;700
4407;362000;3;1,8;1280;10716;1;0;0;4;1280;0,
4408;434000;3;2;1490;7770;1;0;0;4;1490;0,,
4409;847000;5;2,3;2880;11965;2;0;0;4;2880;0,
4410;348000;4;1;1310;5200;1,5;0;0;3;1160;150,
4411;460000;4;2,5;1980;7403;2;0;0;3;1980;0,
4412;458000;5;2,3;2000;7900;1;0;0;4;1300;700,
4413;519000;3;3;1860;7440;1;0;0;5;1040;820,,
4414;466000;4;3;1990;6180;2;0;0;3;1990;0,,
4415;467000;4;2,3;1720;8300;1;0;0;4;1720;0,
4416;209000;3;2;1370;78408;1;0;0;5;1370;0,,
4417;777000;4;3;4060;35621;1;0;0;3;2030;2030,,
4418;454000;4;2,5;1960;9898;2;0;0;3;1960;0,
4419;446000;4;2,5;1720;9600;1;0;0;3;1120;600,
4420;764000;4;2,5;2740;12899;2;0;0;4;2740;0,
4421;321000;4;1;1360;13372;1;0;0;3;1360;0,,
4422;449000;3;2,5;1870;5449;2;0;0;3;1870;0,
4423;301000;2;1;720;4222;1;0;0;4;720;0,,
4424;513000;3;2,3;2180;7741;2;0;0;3;2180;0,
4425;388000;3;1,5;1430;8960;1;0;0;4;1430;0,
4426;303000;2;1;780;6685;1;0;0;4;780;0,,
4427;335000;3;1;1180;5002;1,5;0;0;3;1180;0,
4428;358000;3;2;1300;3731;1;0;0;3;900;400,,
